model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,split4_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,param_model__colsample_bytree,param_model__learning_rate,param_model__subsample,param_model__min_child_samples,param_model__num_leaves,param_model__activation,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init
RF,6.360871887207031,0.08851756072281511,5.288333463668823,0.458093448671314,10,sqrt,2.0,5.0,200.0,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.42990654205607476,0.42923794712286156,0.4,0.439873417721519,0.43243243243243246,0.42629006786657764,0.013676056316378558,19,0.264295682327568,0.26295831396915575,0.214944441320177,0.2803794591165017,0.2718777285358768,0.2588911250538558,0.02283621092463752,27,0.7021454448062474,0.699612556561086,0.6749321266968327,0.7003998487516367,0.69763166508646,0.6949443283804525,0.010110599679960157,17,0.4549383207272538,0.4143007371631525,0.39226491626196147,0.42473789446136767,0.4421050504287584,0.4256693838084987,0.02178427899483756,29,,,,,,,,,
RF,9.683111906051636,0.5479926565157344,4.581147956848144,0.27053463977254494,10,sqrt,2.0,5.0,300.0,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.4385692068429238,0.425,0.39762611275964393,0.43630573248407645,0.4292527821939587,0.42535076685612055,0.014688387477512757,21,0.27514790875668604,0.2584841628959276,0.2121293741003269,0.2772046525176519,0.26779664140863174,0.25815254793584486,0.023929379497657704,39,0.7019199052733962,0.7015158371040724,0.674295814479638,0.7019461939590952,0.6984640954444896,0.6956283692521382,0.010745043958978379,7,0.4537907911733061,0.41684695142390416,0.3949287625007187,0.4281248209125088,0.4418765030120887,0.4271135658045053,0.02035635645104351,11,,,,,,,,,
RF,12.746830272674561,0.3667394080096119,4.274600458145142,0.3820441083791109,10,sqrt,2.0,5.0,500.0,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 500}",0.44375,0.43057722308892354,0.40117994100294985,0.4405705229793978,0.4292527821939587,0.42906609385304595,0.015019486503465336,9,0.2828139965312974,0.26534514223968025,0.2156078732166585,0.2816225280641883,0.26779664140863174,0.26263723629209124,0.024548955841259386,11,0.7014547299868904,0.7026131221719457,0.6745107466063348,0.7022368391349497,0.6985826109530904,0.6958796097706422,0.010777486239395074,1,0.4555086007927874,0.416302726678897,0.39286740556386845,0.4274387208724767,0.4427397123133352,0.426971433244273,0.02163392205783859,13,,,,,,,,,
RF,6.53144907951355,0.17749915476217973,3.2670759201049804,0.18468563681670988,10,log2,1.0,2.0,200.0,"{'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.4391785150078989,0.43317972350230416,0.3976083707025411,0.43670886075949367,0.44019138755980863,0.4293733715064093,0.016065387045352653,7,0.27928473500057394,0.26550192621598373,0.21362680521049845,0.2763126384532448,0.2825453742791884,0.26345429583189783,0.02556317925195213,7,0.6986932803315431,0.7035011312217195,0.6752191742081448,0.6993388527698767,0.6959950223486387,0.6945494921759846,0.009959834807861456,27,0.4514827594669709,0.41829271587427513,0.39362563835003267,0.42268307045953807,0.440707430497744,0.42535832292971215,0.019910421075400267,37,,,,,,,,,
RF,7.731220054626465,0.8627678694690089,5.079539680480957,1.0196518331207685,10,log2,1.0,2.0,300.0,"{'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.4413145539906103,0.43730886850152906,0.3933933933933934,0.43243243243243246,0.4380952380952381,0.42850889728264063,0.017786596126399757,11,0.28000478576645366,0.26993526788088934,0.20905062397140275,0.2718777285358768,0.2787933903318166,0.26193235929728786,0.02672205760115438,13,0.6978150857755036,0.7034445701357466,0.6741006787330317,0.7014664883290442,0.6950920470450133,0.6943837740036679,0.010544594574437863,29,0.4521040492943176,0.4184814944458314,0.3917753710613735,0.4251825857692268,0.43986671017544954,0.4254820421492398,0.02049822898083472,35,,,,,,,,,
RF,12.108788585662841,0.3280500485448018,3.8416867733001707,0.3984458051752826,10,log2,1.0,2.0,500.0,"{'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 500}",0.440625,0.43653250773993807,0.3976083707025411,0.43243243243243246,0.4288,0.4271996621749823,0.01531619534207874,15,0.27878481607858213,0.2714162403885101,0.21362680521049845,0.2718777285358768,0.26866562428728286,0.2608742429001501,0.023858017649911627,19,0.6966704726462836,0.7043552036199094,0.6736057692307692,0.7021013928394059,0.6967343333784821,0.6946934343429699,0.010963495828028406,21,0.4529836332680993,0.4201633390888596,0.3888229607489442,0.4261389341588833,0.4427570397169439,0.426173181396346,0.022022638562211358,27,,,,,,,,,
RF,6.967416715621948,0.8039070786151654,4.1433265686035154,0.6503070184794858,10,log2,1.0,5.0,200.0,"{'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.43613707165109034,0.4434108527131783,0.40707964601769914,0.4326923076923077,0.43243243243243246,0.4303504621013416,0.012291528590416885,3,0.2723361666737148,0.28062579275878635,0.22336257335128087,0.2740188998985045,0.2718777285358768,0.2644442322436326,0.020778639777087906,3,0.6970397936313274,0.7055090497737556,0.6776993778280543,0.7042431373876925,0.6944232809607658,0.6957829279163191,0.009966099796302563,3,0.45033375860843516,0.42104227233760366,0.3923026911271841,0.42791265821139285,0.43978983027166774,0.42627624211125664,0.019726406812660514,25,,,,,,,,,
RF,8.782179117202759,0.7698860012287255,3.5908875942230223,0.8503259034427586,10,log2,1.0,5.0,300.0,"{'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.44200626959247646,0.44031007751937984,0.40119760479041916,0.43450479233226835,0.43601895734597157,0.430807540316103,0.015055142460106856,1,0.28122864175115686,0.27661785735732036,0.2186275575131694,0.2756131784817741,0.2750783307448476,0.2654331131696537,0.02350328154899542,1,0.6964054636951833,0.704414592760181,0.6765045248868777,0.7039073434466566,0.6952585331166192,0.6952980915811036,0.010115886499898245,13,0.45044588989156265,0.42201927087835,0.3915153892738714,0.42791645945913276,0.4411706485196061,0.42661353160450455,0.02017213623827816,19,,,,,,,,,
RF,11.362325477600098,0.2650166880833759,4.372620916366577,0.5887899647131551,10,log2,1.0,5.0,500.0,"{'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 500}",0.439873417721519,0.43962848297213625,0.39762611275964393,0.44019138755980863,0.43037974683544306,0.4295398295697102,0.016378097818906187,5,0.28052319587681157,0.2754198441621618,0.2121293741003269,0.2825453742791884,0.2681789971267309,0.26375935710904386,0.026287244256600777,5,0.6971271902003072,0.704920814479638,0.6763744343891404,0.703354271073186,0.6964098266287417,0.6956373073542027,0.010194212528497655,5,0.45218548858334795,0.4216229541573419,0.39379429461674553,0.4276457261075462,0.44121398706561815,0.42729249010611986,0.019838684257642326,5,,,,,,,,,
RF,6.102005529403686,0.6342286937769454,4.775997495651245,0.3053244321862916,10,log2,2.0,2.0,200.0,"{'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.4287949921752739,0.4345146379044684,0.3941176470588235,0.4469096671949287,0.4283464566929134,0.42653668020528157,0.017538958817275827,17,0.26387002904834794,0.267856948717092,0.20573133996458004,0.2897656235340096,0.2645160691566103,0.25834800208412795,0.027980485948044226,35,0.7009500852821359,0.702768665158371,0.6725989819004525,0.7021042146372297,0.6968923540566165,0.6950628602069611,0.01141571195820179,15,0.45070525479943946,0.4191167149370486,0.39547207353968833,0.4273319926913671,0.44142750108365675,0.42681070741024,0.01911114483028303,15,,,,,,,,,
RF,9.197522449493409,0.2869058976928154,3.439044713973999,0.4264416202466501,10,log2,2.0,2.0,300.0,"{'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.4364207221350079,0.4345146379044684,0.39821693907875183,0.4416403785488959,0.43037974683544306,0.4282344849005134,0.015439093187459323,13,0.2743708425292338,0.267856948717092,0.213205324706677,0.2819629249621169,0.2681789971267309,0.26111500760837014,0.024499160193800995,15,0.7006850763310356,0.7038489819004525,0.6731080316742082,0.7018192130570229,0.6975413675560974,0.6954005341037633,0.011331733571458325,11,0.45300930500108466,0.4184980352367036,0.39554995337543586,0.4276326970739227,0.4422866047262932,0.427395319082688,0.019855336753239083,3,,,,,,,,,
RF,11.628421926498413,0.2863177179928136,5.143997001647949,0.2848601585016981,10,log2,2.0,2.0,500.0,"{'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 500}",0.43285939968404424,0.4338461538461538,0.3922734026745914,0.43285939968404424,0.43174603174603177,0.4247168775269731,0.016235350872717096,23,0.2711621180416945,0.26667767262170317,0.20541413127913463,0.27101620902925344,0.27064078403344416,0.25698218300104597,0.02583736946307669,47,0.7000451079065703,0.7044372171945701,0.6732324660633484,0.7020703530633436,0.6972845839541288,0.6954139456363924,0.011337479236444585,9,0.452408852631332,0.41758532181023617,0.3961930149394348,0.4273220604868775,0.44221646191475383,0.4271451423565269,0.019569646857424485,9,,,,,,,,,
RF,5.960501432418823,0.5662988683469392,4.995065069198608,0.14191223468791164,10,log2,2.0,5.0,200.0,"{'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.42990654205607476,0.42923794712286156,0.4,0.439873417721519,0.43243243243243246,0.42629006786657764,0.013676056316378558,19,0.264295682327568,0.26295831396915575,0.214944441320177,0.2803794591165017,0.2718777285358768,0.2588911250538558,0.02283621092463752,27,0.7021454448062474,0.699612556561086,0.6749321266968327,0.7003998487516367,0.69763166508646,0.6949443283804525,0.010110599679960157,17,0.4549383207272538,0.4143007371631525,0.39226491626196147,0.42473789446136767,0.4421050504287584,0.4256693838084987,0.02178427899483756,29,,,,,,,,,
RF,9.01331787109375,0.1889006570479028,4.697761487960816,0.3646781755195674,10,log2,2.0,5.0,300.0,"{'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.4385692068429238,0.425,0.39762611275964393,0.43630573248407645,0.4292527821939587,0.42535076685612055,0.014688387477512757,21,0.27514790875668604,0.2584841628959276,0.2121293741003269,0.2772046525176519,0.26779664140863174,0.25815254793584486,0.023929379497657704,39,0.7019199052733962,0.7015158371040724,0.674295814479638,0.7019461939590952,0.6984640954444896,0.6956283692521382,0.010745043958978379,7,0.4537907911733061,0.41684695142390416,0.3949287625007187,0.4281248209125088,0.4418765030120887,0.4271135658045053,0.02035635645104351,11,,,,,,,,,
RF,12.896961164474487,0.27934483093202167,13.589718627929688,16.124192141044837,10,log2,2.0,5.0,500.0,"{'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 500}",0.44375,0.43057722308892354,0.40117994100294985,0.4405705229793978,0.4292527821939587,0.42906609385304595,0.015019486503465336,9,0.2828139965312974,0.26534514223968025,0.2156078732166585,0.2816225280641883,0.26779664140863174,0.26263723629209124,0.024548955841259386,11,0.7014547299868904,0.7026131221719457,0.6745107466063348,0.7022368391349497,0.6985826109530904,0.6958796097706422,0.010777486239395074,1,0.4555086007927874,0.416302726678897,0.39286740556386845,0.4274387208724767,0.4427397123133352,0.426971433244273,0.02163392205783859,13,,,,,,,,,
RF,7.81317548751831,0.16987375977656102,4.796635007858276,0.29539273513618564,20,sqrt,1.0,2.0,200.0,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.42434782608695654,0.4214162348877375,0.3651050080775444,0.41156462585034015,0.38879159369527144,0.40224505771957003,0.02237543177382236,59,0.28446983515266316,0.27838312728870845,0.1893875582194964,0.26197647231618726,0.2415187322685449,0.25114714504912,0.03428243757782738,63,0.693587629156623,0.692543834841629,0.6695984162895928,0.6912064314416,0.6801167659939501,0.685410615544679,0.009267020442489579,65,0.42459100889510015,0.4120888433201676,0.38990471171898733,0.41301771121743575,0.41578363221599246,0.41107718147353667,0.01147028160994451,63,,,,,,,,,
RF,10.833441781997681,0.6054895311451716,11.340087795257569,10.070466150848326,20,sqrt,1.0,2.0,300.0,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.42086956521739133,0.4206896551724138,0.36245954692556637,0.42517006802721086,0.39015817223198596,0.4038694015149137,0.024200903943620313,53,0.2800814452596787,0.27698869464116954,0.18641433847782948,0.2791962639650061,0.24428063802587988,0.25339227607391274,0.03606664549040982,61,0.6966690630242032,0.6923741515837104,0.6699519230769231,0.6926511919274009,0.6805456792631721,0.6864384017750819,0.009849126614364032,61,0.42647014283315227,0.40914786340779563,0.3890070556354923,0.4148778669618429,0.41672821764966067,0.4112462292975888,0.012441804662791702,61,,,,,,,,,
RF,17.91684718132019,0.2959817337526623,4.225098514556885,0.1413837113074426,20,sqrt,1.0,2.0,500.0,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 500}",0.4125874125874126,0.4103448275862069,0.3683360258481422,0.4230118443316413,0.3844797178130511,0.39975196563329074,0.02019000844969853,65,0.2711410588537835,0.263926072803431,0.19351759526078163,0.27510439396006764,0.23817639810638794,0.24837310379689032,0.030291702229729246,65,0.6963279344807657,0.6911934389140272,0.6702347285067873,0.6899225134317576,0.6812793466973678,0.6857915924061411,0.009161171696322532,63,0.4242997517999802,0.4113055838350743,0.38801165547611094,0.4110364522581261,0.41571733276930445,0.41007415522771923,0.01202837792790061,65,,,,,,,,,
RF,10.105546617507935,0.1758911738526268,4.1289185047149655,0.5589465122192364,20,sqrt,1.0,5.0,200.0,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.42105263157894735,0.4268502581755594,0.3814262023217247,0.4201388888888889,0.3734290843806104,0.40457941306914613,0.022431535404109065,47,0.2828332200741133,0.28429540092068256,0.21687547384848951,0.2785378979410733,0.22973038489473355,0.25845447553581846,0.02904929338207597,31,0.7022765396597173,0.6945955882352941,0.6789847285067874,0.6900551379294776,0.6836891620389183,0.6899202312740389,0.008160477486376114,49,0.43573280451123203,0.4125487769769749,0.3963305219433775,0.4167047292929515,0.4272818375538865,0.41771973405568447,0.013425140275694218,51,,,,,,,,,
RF,11.092318439483643,0.8673162215828945,3.2401291370391845,0.5259016167940997,20,sqrt,1.0,5.0,300.0,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.42634315424610053,0.4386873920552677,0.3741721854304636,0.4261168384879725,0.3821428571428571,0.40949248547253225,0.02610816916793002,27,0.28600382893806753,0.3001867964316352,0.20722330651717272,0.28318531624904436,0.23902244661428843,0.2631243389500416,0.03465650377087427,9,0.6992698157623941,0.6937047511312218,0.6757409502262444,0.6906307846855388,0.6856277371438891,0.6889948077898576,0.00796790663310311,55,0.4354329059831781,0.4139990981233157,0.39429720302767424,0.41470581213041735,0.42572886330075177,0.4168327765130674,0.013751443265752544,55,,,,,,,,,
RF,14.997273302078247,0.8135012970707269,4.766967296600342,0.8656256002121798,20,sqrt,1.0,5.0,500.0,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 500}",0.4056437389770723,0.43717728055077454,0.3795379537953795,0.4241379310344828,0.3747747747747748,0.40425433582649684,0.02433578496510052,51,0.2649715951968331,0.2973385736931221,0.2131903492633764,0.28163922700950367,0.23255909634789892,0.2579397683021468,0.031016337023868898,41,0.6992726350065547,0.6953252262443439,0.6765101809954752,0.6906731116528964,0.6863868007584991,0.6896335909315539,0.007863231159287125,51,0.43723722187089853,0.41517835323791086,0.3950796329878107,0.4149122362822225,0.42422546747923306,0.41732658237161513,0.013779687175943838,53,,,,,,,,,
RF,7.3491716384887695,1.7808413630035331,6.41326675415039,0.8571598329227934,20,sqrt,2.0,2.0,200.0,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.42160278745644597,0.4271186440677966,0.3727714748784441,0.43463497453310695,0.38596491228070173,0.40841855864329907,0.02443644148522226,35,0.2815041496872137,0.28051355807052475,0.19999558757427033,0.29072323499751423,0.23847319421791427,0.25824194490948743,0.03428011311657441,37,0.6996194020383135,0.7002205882352942,0.6799406108597285,0.6952698203079145,0.6845074834078287,0.6919115809698159,0.008220129742257493,47,0.4528996368243434,0.4184345574847983,0.40260351882227363,0.4151305511053389,0.42902798149873345,0.4236192491470975,0.016894942624018826,47,,,,,,,,,
