test_index,Model_A,Model_B,Local_Spearman_rho,Local_Spearman_p_value,Local_Cosine_similarity
1137,LGBM,MLP,-0.06103896103896104,0.7926796536257745,0.8168783373017134
1138,RF,XGB,0.38571428571428573,0.08418819066159455,0.8835713834616775
1138,RF,LGBM,0.6207792207792208,0.002673912759074672,0.7033510936651328
1138,RF,MLP,0.05714285714285714,0.8056609740932286,0.25043680966464293
1138,XGB,LGBM,0.7389610389610389,0.00012996118121126078,0.7624983167154703
1138,XGB,MLP,0.3220779220779221,0.15449229891803337,0.45896394159390774
1138,LGBM,MLP,0.15584415584415584,0.49994447453114993,0.6449161003600918
1140,RF,XGB,0.43766233766233764,0.047233545714129424,0.4593725873789595
1140,RF,LGBM,0.18441558441558442,0.42356621430502056,0.6498561677883778
1140,RF,MLP,0.2506493506493506,0.2731235283481196,0.45441064134754816
1140,XGB,LGBM,0.464935064935065,0.033699231028965625,0.6223894300753194
1140,XGB,MLP,0.02077922077922078,0.9287633909628463,0.4106298897405355
1140,LGBM,MLP,0.21168831168831168,0.35695806367272104,0.4645434512877212
1142,RF,XGB,0.8298701298701299,3.268255517738792e-06,0.8251037286887714
1142,RF,LGBM,0.8454545454545455,1.399110699362322e-06,0.8693688726042482
1142,RF,MLP,0.2545454545454545,0.26548784934396497,0.6525197765878731
1142,XGB,LGBM,0.7818181818181819,2.840326860518539e-05,0.9341730614736469
1142,XGB,MLP,0.3038961038961039,0.18047767364208767,0.7528738980356181
1142,LGBM,MLP,0.348051948051948,0.12207717550592732,0.736663902510826
1145,RF,XGB,0.6077922077922078,0.003469852390223125,0.9261253206357507
1145,RF,LGBM,0.7155844155844155,0.0002652530626513761,0.7062336180136235
1145,RF,MLP,-0.059740259740259746,0.7970010758753313,0.21582296906368048
1145,XGB,LGBM,0.6311688311688312,0.0021529486113597883,0.8411889970601663
1145,XGB,MLP,0.14025974025974028,0.5442470998307317,0.49009097209044417
1145,LGBM,MLP,0.01818181818181818,0.9376501036584043,0.6907644650836136
1146,RF,XGB,0.5688311688311689,0.007125381298647016,0.9257200275549233
1146,RF,LGBM,0.748051948051948,9.650639036965712e-05,0.6016202807415025
1146,RF,MLP,-0.015584415584415586,0.9465439560865643,0.2742377758421806
1146,XGB,LGBM,0.7870129870129869,2.309278639660772e-05,0.734055846008935
1146,XGB,MLP,0.3181818181818181,0.1598268955547498,0.5139460912560362
1146,LGBM,MLP,0.0987012987012987,0.6703614184969643,0.7729150189094572
1151,RF,XGB,0.8168831168831169,6.228850108065046e-06,0.7574747121703339
1151,RF,LGBM,0.8883116883116883,7.615212819509366e-08,0.8423460526332371
1151,RF,MLP,0.1922077922077922,0.4038885272768977,0.45747538039038027
1151,XGB,LGBM,0.7922077922077921,1.8668396670120594e-05,0.9767621207020696
1151,XGB,MLP,0.0987012987012987,0.6703614184969643,0.6801925336344379
1151,LGBM,MLP,0.1909090909090909,0.4071327297448127,0.6860696731667162
1168,RF,XGB,0.12077922077922078,0.6020154473326507,-0.2528073703762914
1168,RF,LGBM,-0.033766233766233764,0.8844723124673912,0.035673408142601795
1168,RF,MLP,0.0038961038961038965,0.9866273665163273,-0.057912145618885566
1168,XGB,LGBM,0.7064935064935066,0.0003437390796187934,0.7338915818731185
1168,XGB,MLP,-0.461038961038961,0.03541978661443526,-0.5744830069841316
1168,LGBM,MLP,-0.45714285714285713,0.0372083724068703,-0.723034967383677
1169,RF,XGB,0.3168831168831169,0.161633166892741,0.11011533684650837
1169,RF,LGBM,0.7077922077922078,0.00033143647034757746,0.7114114977873375
1169,RF,MLP,0.38831168831168833,0.08194343705246764,0.56040935912995
1169,XGB,LGBM,0.6103896103896104,0.0032965720706862613,0.647610309243005
1169,XGB,MLP,0.3571428571428571,0.11198091415054648,0.6838820821734408
1169,LGBM,MLP,0.5077922077922078,0.01877286191233981,0.8834387362500647
1177,RF,XGB,0.7987012987012986,1.4189641838423761e-05,0.6709287886555405
1177,RF,LGBM,0.7207792207792209,0.0002277337244462252,0.8292158757962762
1177,RF,MLP,0.5441558441558442,0.010767227319457274,0.6411728658137317
1177,XGB,LGBM,0.6181818181818182,0.002819482044682577,0.5404135584621761
1177,XGB,MLP,0.3987012987012987,0.07340807742224027,0.39130177841948083
1177,LGBM,MLP,0.4077922077922078,0.06650304724796141,0.6737773584161395
1178,RF,XGB,0.5584415584415584,0.008510101872800206,0.6787741482565689
1178,RF,LGBM,0.37142857142857144,0.09735837325949603,0.8258365891423731
1178,RF,MLP,0.3571428571428571,0.11198091415054648,0.7188487000437682
1178,XGB,LGBM,0.3233766233766234,0.1527420375382629,0.7312055584021272
1178,XGB,MLP,0.41818181818181815,0.05922578935165219,0.687534989412229
1178,LGBM,MLP,-0.125974025974026,0.5863643592427876,0.8338048569584454
1182,RF,XGB,0.7285714285714285,0.00018002754748230472,0.7498021784820373
1182,RF,LGBM,0.05454545454545454,0.8143428221052689,0.6119173399714087
1182,RF,MLP,0.1909090909090909,0.4071327297448127,0.40915189268224117
1182,XGB,LGBM,0.33896103896103896,0.1328105963995839,0.7720411703620877
1182,XGB,MLP,0.04025974025974026,0.8624424916554133,0.7928802262815418
1182,LGBM,MLP,-0.07922077922077922,0.7328457347746481,0.7424362166800891
1190,RF,XGB,0.43766233766233764,0.047233545714129424,0.8746456672767299
1190,RF,LGBM,0.23376623376623373,0.3077875466640504,0.5148148740415025
1190,RF,MLP,-0.08441558441558442,0.7160045730938803,0.39000346879654996
1190,XGB,LGBM,0.42337662337662335,0.05582289840720049,0.4805121568059949
1190,XGB,MLP,-0.024675324675324677,0.9154489258699161,0.49122571975678875
1190,LGBM,MLP,0.2311688311688312,0.3133473331324291,0.6209606110794694
1197,RF,XGB,0.5415584415584416,0.011225759601972744,0.5510477347364392
1197,RF,LGBM,0.37272727272727274,0.09610224578434735,0.7014979503459388
1197,RF,MLP,0.31428571428571433,0.16528805484305464,0.1268765066474723
1197,XGB,LGBM,0.5532467532467533,0.009281014982756764,0.8406533835849159
1197,XGB,MLP,0.16233766233766234,0.4820201872355597,-0.06916297889565844
1197,LGBM,MLP,0.07142857142857142,0.7583283454574847,-0.09187063557187501
1204,RF,XGB,0.9103896103896105,1.0268477969082586e-08,0.8247480793521299
1204,RF,LGBM,0.6168831168831169,0.0028947180479421885,0.7997884140979235
1204,RF,MLP,0.38311688311688313,0.0864783097986004,0.42559047807868455
1204,XGB,LGBM,0.5766233766233767,0.006213392871018538,0.5609662049520302
1204,XGB,MLP,0.5467532467532468,0.010324082786185745,0.34299934574167407
1204,LGBM,MLP,0.44285714285714284,0.04437704849154563,0.5239507271066683
1208,RF,XGB,0.5623376623376624,0.007967059099044032,0.8993021417074012
1208,RF,LGBM,0.7064935064935066,0.0003437390796187934,0.6670805060499511
1208,RF,MLP,0.22207792207792207,0.3332805195945379,0.22351695911547692
1208,XGB,LGBM,0.7038961038961039,0.00036952182272340854,0.7484958868204813
1208,XGB,MLP,0.18571428571428572,0.4202513335237499,0.4651323036465154
1208,LGBM,MLP,-0.03506493506493507,0.8800592616595699,0.6599218362889155
1211,RF,XGB,0.5181818181818182,0.016111558031212534,0.4973149111988455
1211,RF,LGBM,0.5428571428571428,0.010994545574058883,0.8238535676288279
1211,RF,MLP,0.16103896103896104,0.4855791442852288,0.5878966826198955
1211,XGB,LGBM,0.35454545454545455,0.11480159086511355,0.7039148448612536
1211,XGB,MLP,0.10259740259740259,0.6580970577075416,0.6901924104378695
1211,LGBM,MLP,0.2155844155844156,0.3479675136622996,0.8280575639752862
1220,RF,XGB,0.43506493506493504,0.04871398224636616,0.6345898770574431
1220,RF,LGBM,0.725974025974026,0.00019486894429420653,0.7550267590440601
1220,RF,MLP,0.1077922077922078,0.6418756070398507,0.2768853234167627
1220,XGB,LGBM,0.3532467532467533,0.11623101293161814,0.8127647910946559
1220,XGB,MLP,0.41038961038961036,0.06462348505257622,0.2778812311380357
1220,LGBM,MLP,0.02727272727272727,0.9065844922540648,0.4309188886531821
1226,RF,XGB,0.5805194805194805,0.005794906424646407,0.7301625771889287
1226,RF,LGBM,0.47792207792207797,0.028433024289660953,0.8589135938238011
1226,RF,MLP,0.28051948051948056,0.21806007395025545,0.758870220104981
1226,XGB,LGBM,0.38051948051948054,0.08881428785517563,0.7507704090328868
1226,XGB,MLP,0.32727272727272727,0.14757448251475364,0.7054062912373028
1226,LGBM,MLP,0.04935064935064935,0.8317685534433151,0.8813562215024785
1235,RF,XGB,0.6142857142857143,0.0030502365456209725,0.7910256874422538
1235,RF,LGBM,0.648051948051948,0.0014887342546572638,0.5533049309908453
1235,RF,MLP,0.3194805194805195,0.15803468713885824,0.343609229980035
1235,XGB,LGBM,0.34415584415584416,0.12659816458138168,0.48009293729737595
1235,XGB,MLP,0.3532467532467533,0.11623101293161814,0.45942343461227275
1235,LGBM,MLP,0.29740259740259745,0.19043999754486568,0.4799491296072311
1240,RF,XGB,0.45454545454545453,0.03843942504383775,0.8279854076873675
1240,RF,LGBM,0.6974025974025975,0.0004413317796217928,0.6547401724219969
1240,RF,MLP,0.20779220779220778,0.36608155438398177,0.3456407100571978
1240,XGB,LGBM,0.7454545454545455,0.00010520239301192448,0.8006311810808481
1240,XGB,MLP,0.4051948051948052,0.0684236454174195,0.5158641128758795
1240,LGBM,MLP,0.3987012987012987,0.07340807742224027,0.7698406553251911
1249,RF,XGB,0.1974025974025974,0.39105475294328795,0.8176928782342575
1249,RF,LGBM,0.30129870129870134,0.18441900148730597,0.725195445532427
1249,RF,MLP,-0.01818181818181818,0.9376501036584043,0.6298532278085626
1249,XGB,LGBM,-0.022077922077922082,0.9243230289105082,0.9358634762643622
1249,XGB,MLP,-0.1064935064935065,0.6459166351388025,0.8606931780132635
1249,LGBM,MLP,0.23376623376623373,0.3077875466640504,0.8695793003530228
1253,RF,XGB,0.33506493506493507,0.13760998567228214,-0.13938480622650684
1253,RF,LGBM,0.6701298701298701,0.0008880182898465353,0.608466581391476
1253,RF,MLP,0.5402597402597402,0.01146091866432833,0.5019562887942935
1253,XGB,LGBM,0.18571428571428572,0.4202513335237499,0.2502531265981564
1253,XGB,MLP,0.5168831168831168,0.0164265280840293,0.30294524262437983
1253,LGBM,MLP,0.37272727272727274,0.09610224578434735,0.4542532173184686
1255,RF,XGB,0.6116883116883116,0.0032126793710934515,0.786842039130451
1255,RF,LGBM,0.8662337662337661,3.863979616916554e-07,0.8664618255743496
1255,RF,MLP,0.2597402597402597,0.2555191301623943,0.4655640797836193
1255,XGB,LGBM,0.6168831168831169,0.0028947180479421885,0.9787715598494222
1255,XGB,MLP,0.3701298701298701,0.0986265069357616,0.6742374333326092
1255,LGBM,MLP,0.34155844155844156,0.12967786415595978,0.6651199725602376
1258,RF,XGB,0.5363636363636364,0.012190563732810203,0.22472788041491204
1258,RF,LGBM,0.448051948051948,0.04165618995678565,0.4732886514501666
1258,RF,MLP,0.05064935064935065,0.8274046658865746,0.20907385978838233
1258,XGB,LGBM,0.28181818181818186,0.2158464834864693,0.2934884258831863
1258,XGB,MLP,0.2025974025974026,0.37845167579960404,0.5030430513093044
1258,LGBM,MLP,-0.2311688311688312,0.3133473331324291,0.44803995823538695
1262,RF,XGB,0.5324675324675324,0.012957519789950384,0.17266373869372934
1262,RF,LGBM,0.34155844155844156,0.12967786415595978,0.3810970662981038
1262,RF,MLP,0.01948051948051948,0.9332057914291583,0.2186145415145523
1262,XGB,LGBM,0.27792207792207796,0.2225320652788446,0.03509259488250447
1262,XGB,MLP,0.15584415584415584,0.49994447453114993,0.4595897689487653
1262,LGBM,MLP,-0.15194805194805194,0.5108526218124549,0.43041974318920956
1268,RF,XGB,0.8298701298701299,3.268255517738792e-06,0.9323972998999686
1268,RF,LGBM,0.6467532467532467,0.001532768789018723,0.6497708095655884
1268,RF,MLP,0.3246753246753247,0.15100567594389833,0.5265293861856458
1268,XGB,LGBM,0.5935064935064935,0.004564488616221692,0.5989250184118796
1268,XGB,MLP,0.464935064935065,0.033699231028965625,0.5671818069619768
1268,LGBM,MLP,0.42337662337662335,0.05582289840720049,0.5466991706898984
1271,RF,XGB,0.274025974025974,0.22935235226578057,0.47797570151345614
1271,RF,LGBM,0.04285714285714286,0.8536570982478848,0.2869764979538325
1271,RF,MLP,0.37792207792207794,0.09119661406939472,0.38192283485514195
1271,XGB,LGBM,0.2038961038961039,0.37533722290245836,0.43290893784773277
1271,XGB,MLP,0.20129870129870128,0.3815806896030638,0.2581874343988444
1271,LGBM,MLP,0.2857142857142857,0.2092950927335546,0.5567205224736301
1278,RF,XGB,0.6649350649350649,0.0010065514776879628,0.7047770857227543
1278,RF,LGBM,0.7090909090909091,0.0003195131305886621,0.6438419273668736
1278,RF,MLP,0.02857142857142857,0.9021562162960429,0.03672759184687459
1278,XGB,LGBM,0.6415584415584416,0.0017200676131313936,0.8082724088525594
1278,XGB,MLP,0.14935064935064934,0.5181875885017935,0.037399862220015595
1278,LGBM,MLP,0.15714285714285717,0.4963338454232182,0.12178622375883073
1284,RF,XGB,0.24935064935064938,0.27569907970760515,0.4908441737920286
1284,RF,LGBM,0.28181818181818186,0.2158464834864693,0.3421313112696958
1284,RF,MLP,0.12857142857142856,0.5786044448638965,0.1819684627984862
1284,XGB,LGBM,0.2506493506493506,0.2731235283481196,0.4262058836251903
1284,XGB,MLP,0.40129870129870127,0.07138262110690317,0.11902213553727761
1284,LGBM,MLP,0.23636363636363636,0.3022881358528413,0.38224622283259285
1296,RF,XGB,0.7571428571428571,7.077067993971979e-05,0.923343090222676
1296,RF,LGBM,0.6337662337662338,0.002036972717580764,0.7865278249488581
1296,RF,MLP,0.07272727272727272,0.7540636728389067,-0.0640269538839377
1296,XGB,LGBM,0.5896103896103897,0.004908349532622717,0.7349646636597491
1296,XGB,MLP,0.09480519480519481,0.6827070112424533,-0.14828035127635292
1296,LGBM,MLP,-0.03506493506493507,0.8800592616595699,-0.40375954580058815
1309,RF,XGB,0.40259740259740256,0.07038579914589091,0.567977810613978
1309,RF,LGBM,0.0012987012987012987,0.9955422850919049,-0.15134079209181825
1309,RF,MLP,0.14415584415584418,0.5330058743165694,-0.13336050173025008
1309,XGB,LGBM,0.13376623376623376,0.5632192812726847,0.06798599732177357
1309,XGB,MLP,0.023376623376623374,0.9198848317686953,-0.10090792825683406
1309,LGBM,MLP,-0.44415584415584414,0.04368428298320847,-0.4154156792401908
1310,RF,XGB,0.42207792207792205,0.056659249673108106,-0.3698714255991194
1310,RF,LGBM,0.6207792207792208,0.002673912759074672,0.6231162518756049
1310,RF,MLP,-0.22207792207792207,0.3332805195945379,-0.05401219514358059
1310,XGB,LGBM,0.42987012987012985,0.05178188171189559,-0.012946810171849373
1310,XGB,MLP,0.03506493506493507,0.8800592616595699,-0.3341227366587724
1310,LGBM,MLP,-0.0974025974025974,0.6744677255097002,0.016675051236521937
1317,RF,XGB,0.5545454545454546,0.00908313059353282,-0.006481870661044937
1317,RF,LGBM,0.5181818181818182,0.016111558031212534,0.45826506917752147
1317,RF,MLP,0.3090909090909091,0.17276827264194697,0.1556628308895518
1317,XGB,LGBM,0.6831168831168831,0.0006422902406314428,0.7175055911451725
1317,XGB,MLP,-0.04675324675324675,0.8405105142403159,-0.08240403300286232
1317,LGBM,MLP,-0.087012987012987,0.7076308010268806,-0.0893887030312245
1320,RF,XGB,0.6272727272727273,0.002337286312784887,0.8436281206501477
1320,RF,LGBM,0.7935064935064934,1.7685333450402765e-05,0.7926886282594909
1320,RF,MLP,0.42987012987012985,0.05178188171189559,0.40620972228402674
1320,XGB,LGBM,0.5285714285714286,0.013763170931280443,0.5959403155626308
1320,XGB,MLP,0.5311688311688313,0.013221701602104063,0.2369880817532643
1320,LGBM,MLP,0.49610389610389616,0.022176831557460017,0.525505221814542
1328,RF,XGB,0.42337662337662335,0.05582289840720049,0.8127948560971935
1328,RF,LGBM,0.7090909090909091,0.0003195131305886621,0.6615202153422858
1328,RF,MLP,0.3766233766233766,0.092405309430575,0.35424036785590973
1328,XGB,LGBM,0.6766233766233766,0.0007567063943834323,0.8060490641081501
1328,XGB,MLP,0.5220779220779221,0.015195754492505785,0.5415194245739937
1328,LGBM,MLP,0.48441558441558447,0.026056161788623734,0.808678866571667
1334,RF,XGB,0.8415584415584414,1.7442674554743998e-06,0.7497955228167523
1334,RF,LGBM,0.9064935064935065,1.5147200069265984e-08,0.8344390983532342
1334,RF,MLP,0.274025974025974,0.22935235226578057,0.3831419051490085
1334,XGB,LGBM,0.7792207792207791,3.14355971288616e-05,0.9628424282977883
1334,XGB,MLP,0.16753246753246753,0.4679157387083451,0.5493568361833804
1334,LGBM,MLP,0.14935064935064934,0.5181875885017935,0.5405761408378719
1339,RF,XGB,0.26883116883116887,0.23865637920307153,-0.022996231079044412
1339,RF,LGBM,0.803896103896104,1.131251024608457e-05,0.6370374523091847
1339,RF,MLP,0.051948051948051945,0.8230456679720457,0.3481802129221898
1339,XGB,LGBM,0.5935064935064935,0.004564488616221692,0.6329797102660544
1339,XGB,MLP,0.3363636363636363,0.135996753010022,0.5515073404938261
1339,LGBM,MLP,0.274025974025974,0.22935235226578057,0.7786149152637755
1345,RF,XGB,0.6168831168831169,0.0028947180479421885,0.6364558995385875
1345,RF,LGBM,0.6935064935064935,0.0004898974010404606,0.8314324987917866
1345,RF,MLP,0.37532467532467534,0.09362577329735101,0.7335848445216148
1345,XGB,LGBM,0.548051948051948,0.010108159690260715,0.6268401891057874
1345,XGB,MLP,0.3948051948051948,0.07652675452161194,0.6796160282321162
1345,LGBM,MLP,0.11298701298701298,0.6258096347836315,0.8318355165580549
1347,RF,XGB,0.37272727272727274,0.09610224578434735,0.8389847762392354
1347,RF,LGBM,0.1753246753246753,0.4471597167322825,0.4859418542275191
1347,RF,MLP,0.087012987012987,0.7076308010268806,0.4617643170838539
1347,XGB,LGBM,0.016883116883116882,0.9420962008546323,0.41732768435620654
1347,XGB,MLP,-0.22077922077922077,0.3361880870952679,0.46443286184571064
1347,LGBM,MLP,0.02857142857142857,0.9021562162960429,0.5863620101331767
1361,RF,XGB,0.8311688311688311,3.0551627702847524e-06,0.8411017477019636
1361,RF,LGBM,0.6831168831168831,0.0006422902406314428,0.8499001997120812
1361,RF,MLP,0.24675324675324672,0.2808956712631186,0.4606627810674883
1361,XGB,LGBM,0.6103896103896104,0.0032965720706862613,0.8805027836592239
1361,XGB,MLP,0.2545454545454545,0.26548784934396497,0.6243233434429403
1361,LGBM,MLP,0.35844155844155845,0.11058955072221302,0.6528580098430592
1366,RF,XGB,0.48571428571428565,0.025600283346738088,0.33110545878552156
1366,RF,LGBM,0.4896103896103896,0.024270522021007424,0.5722285034357352
1366,RF,MLP,0.13116883116883118,0.5708891960684089,0.16288387316839742
1366,XGB,LGBM,0.3766233766233766,0.092405309430575,0.34603122055259017
1366,XGB,MLP,0.16363636363636364,0.4784743069143618,-0.0233776194767276
1366,LGBM,MLP,0.22857142857142856,0.31896739880565783,0.1403315677798073
1378,RF,XGB,0.5558441558441559,0.008888714088043445,0.6109013148523633
1378,RF,LGBM,0.47402597402597396,0.029939368084679438,0.7192333206213559
1378,RF,MLP,0.18181818181818182,0.43023793249590314,0.5223703171009257
1378,XGB,LGBM,0.24415584415584415,0.286152904374841,0.6273297145649586
1378,XGB,MLP,0.0974025974025974,0.6744677255097002,0.6265320981186776
1378,LGBM,MLP,-0.20649350649350648,0.3691521306594588,0.7248009508471891
1379,RF,XGB,0.5,0.02099150467016482,0.33352238847810206
1379,RF,LGBM,0.6818181818181818,0.0006639110602392585,0.7010909532063329
1379,RF,MLP,0.00909090909090909,0.9688031519255759,0.4929059137104853
1379,XGB,LGBM,0.4883116883116883,0.02470752493518718,0.6928235393369636
1379,XGB,MLP,0.4324675324675325,0.05022991747689417,0.635964697410144
1379,LGBM,MLP,0.20909090909090908,0.36302566515631635,0.7939285953336018
1385,RF,XGB,0.5155844155844156,0.016746441238866275,0.4565155969952723
1385,RF,LGBM,0.2558441558441559,0.262972942241723,0.21610350703238107
1385,RF,MLP,0.15584415584415584,0.49994447453114993,0.13546247074322562
1385,XGB,LGBM,0.051948051948051945,0.8230456679720457,-0.18956335656244558
1385,XGB,MLP,-0.24935064935064938,0.27569907970760515,-0.2724187826969069
1385,LGBM,MLP,-0.17142857142857143,0.45747702762159437,-0.06919826230429352
1391,RF,XGB,0.43766233766233764,0.047233545714129424,0.48576788126880655
1391,RF,LGBM,0.23766233766233766,0.2995610974844405,0.7530892663374305
1391,RF,MLP,0.34285714285714286,0.1281314100732618,0.4543484539664586
1391,XGB,LGBM,0.46753246753246747,0.0325891251017163,0.6417762874544677
1391,XGB,MLP,-0.11298701298701298,0.6258096347836315,0.37061434100168983
1391,LGBM,MLP,0.059740259740259746,0.7970010758753313,0.5011747115627804
1393,RF,XGB,0.5025974025974026,0.020229828771012266,0.6724806301743292
1393,RF,LGBM,0.387012987012987,0.08306017415904404,0.8137691831401447
1393,RF,MLP,0.21038961038961035,0.35998449216768674,0.6828288571664982
1393,XGB,LGBM,0.3194805194805195,0.15803468713885824,0.7044041068339044
1393,XGB,MLP,0.3675324675324675,0.10119902708769574,0.6597247761521431
1393,LGBM,MLP,-0.14025974025974028,0.5442470998307317,0.8002288968196288
1417,RF,XGB,0.3922077922077922,0.07866027810398214,0.34522164547937073
1417,RF,LGBM,0.10909090909090909,0.637844297226886,0.7776008294266715
1417,RF,MLP,0.06363636363636363,0.7840544504932396,0.43820847812517544
1417,XGB,LGBM,0.33896103896103896,0.1328105963995839,0.5043504991249446
1417,XGB,MLP,0.029870129870129873,0.8977307350801783,0.3033843380897283
1417,LGBM,MLP,0.2324675324675325,0.31055989862791317,0.6803349048358186
1421,RF,XGB,0.5454545454545454,0.010543755916837693,0.9224656419451428
1421,RF,LGBM,0.6064935064935064,0.0035593019892842196,0.8489728305430569
1421,RF,MLP,-0.044155844155844164,0.8492705803407119,0.0006229220780451499
1421,XGB,LGBM,0.7714285714285715,4.2283815561171556e-05,0.9000769791698287
1421,XGB,MLP,-0.03766233766233767,0.8712435420745898,-0.08378643827628143
1421,LGBM,MLP,-0.14415584415584418,0.5330058743165694,-0.24550293992378674
1424,RF,XGB,0.39610389610389607,0.07547637795047248,0.6348105118226184
1424,RF,LGBM,0.551948051948052,0.00948241340899865,0.43458409582906243
1424,RF,MLP,-0.0025974025974025974,0.9910846979963881,-0.06906171220310518
1424,XGB,LGBM,0.44155844155844154,0.0450782913606689,0.6147575652468436
1424,XGB,MLP,-0.1155844155844156,0.6178368603191974,-0.2641711272778847
1424,LGBM,MLP,-0.24805194805194808,0.2782897943042767,-0.42169119147039175
1435,RF,XGB,0.487012987012987,0.02515075825591802,0.8271111354483368
1435,RF,LGBM,0.6870129870129871,0.0005809897943125257,0.631260206008179
1435,RF,MLP,0.3207792207792208,0.15625650175659497,0.37536280915102904
1435,XGB,LGBM,0.7389610389610389,0.00012996118121126078,0.7619172063021045
1435,XGB,MLP,0.45324675324675323,0.03906674594941221,0.504520694219468
1435,LGBM,MLP,0.4324675324675325,0.05022991747689417,0.7501827820555672
1436,RF,XGB,0.5181818181818182,0.016111558031212534,0.8768268406524778
1436,RF,LGBM,0.35584415584415585,0.11338490933316327,0.4567476238615191
1436,RF,MLP,0.05064935064935065,0.8274046658865746,0.43950025849012103
1436,XGB,LGBM,0.38311688311688313,0.0864783097986004,0.4446725567905758
1436,XGB,MLP,0.2675324675324675,0.24102003675627295,0.5473574946586489
1436,LGBM,MLP,0.00909090909090909,0.9688031519255759,0.5120308534144646
1457,RF,XGB,0.3896103896103896,0.08083791705627742,0.6541284073423533
1457,RF,LGBM,0.3220779220779221,0.15449229891803337,0.8146633211265868
1457,RF,MLP,0.1077922077922078,0.6418756070398507,0.43733343107290373
1457,XGB,LGBM,0.535064935064935,0.012442002283791501,0.9046849529798613
1457,XGB,MLP,0.02857142857142857,0.9021562162960429,0.41977936961819984
1457,LGBM,MLP,-0.1064935064935065,0.6459166351388025,0.5876438546782055
1458,RF,XGB,0.5285714285714286,0.013763170931280443,0.5001331820630049
1458,RF,LGBM,0.35974025974025975,0.10921076405040114,0.453691737324583
1458,RF,MLP,-0.0935064935064935,0.6868397848627376,-0.04484064474205998
1458,XGB,LGBM,0.16363636363636364,0.4784743069143618,0.6728407033632554
1458,XGB,MLP,-0.1064935064935065,0.6459166351388025,-0.29906837691568444
1458,LGBM,MLP,0.22077922077922077,0.3361880870952679,0.1307389339492494
1460,RF,XGB,0.4974025974025974,0.021775935134623416,0.8884550497890341
1460,RF,LGBM,0.045454545454545456,0.8448883449705005,0.29536063450602534
1460,RF,MLP,0.023376623376623374,0.9198848317686953,0.37321774725954393
1460,XGB,LGBM,0.07792207792207792,0.7370748924266822,0.20268952381105168
1460,XGB,MLP,-0.012987012987012986,0.9554439323134464,0.37039885180660637
1460,LGBM,MLP,0.3337662337662338,0.1392367176682507,0.6655359714135864
1468,RF,XGB,0.7662337662337663,5.1203042985103755e-05,0.8392424280139984
1468,RF,LGBM,0.6168831168831169,0.0028947180479421885,0.707180907874526
1468,RF,MLP,0.32597402597402597,0.14928317187962065,0.16688086859553458
1468,XGB,LGBM,0.548051948051948,0.010108159690260715,0.6510427707475042
1468,XGB,MLP,0.28831168831168835,0.2050017673142073,-0.0029871259736140247
1468,LGBM,MLP,0.12987012987012986,0.5747411951907224,0.029154521677409652
1471,RF,XGB,0.7337662337662337,0.00015324044854450608,0.6889024658071231
1471,RF,LGBM,0.7688311688311688,4.6558420458817486e-05,0.8105327445507154
1471,RF,MLP,0.1922077922077922,0.4038885272768977,0.5701777219474262
1471,XGB,LGBM,0.6116883116883116,0.0032126793710934515,0.9337840210498244
1471,XGB,MLP,0.3571428571428571,0.11198091415054648,0.7658646109536781
1471,LGBM,MLP,0.29740259740259745,0.19043999754486568,0.7909301449462303
1477,RF,XGB,0.41558441558441556,0.06098538032444867,0.3858592127518181
1477,RF,LGBM,0.34025974025974026,0.13123757652772486,0.8243303050017781
1477,RF,MLP,-0.04155844155844156,0.858047776266044,0.06558879127142986
1477,XGB,LGBM,0.26233766233766237,0.25062562594134374,0.15609166187020726
1477,XGB,MLP,-0.14935064935064934,0.5181875885017935,-0.32021510757277805
1477,LGBM,MLP,0.005194805194805195,0.9821704184352004,0.07317047971747541
1480,RF,XGB,0.6363636363636362,0.0019262960071318917,0.6931908132164885
1480,RF,LGBM,0.37922077922077924,0.08999962703369178,0.8255960719412251
1480,RF,MLP,0.4142857142857143,0.061879942683025164,0.7153362146029978
1480,XGB,LGBM,0.22597402597402597,0.32464763262834334,0.7399786893863601
1480,XGB,MLP,0.40129870129870127,0.07138262110690317,0.6087780993921911
1480,LGBM,MLP,-0.21428571428571425,0.35094954850355253,0.7347700907896166
1481,RF,XGB,0.6558441558441558,0.0012463317417583516,0.8362313702258947
1481,RF,LGBM,0.464935064935065,0.033699231028965625,0.7674485221455754
1481,RF,MLP,-0.0935064935064935,0.6868397848627376,0.2858049710238381
1481,XGB,LGBM,0.47922077922077916,0.027944448062011983,0.8000832433160726
1481,XGB,MLP,0.1012987012987013,0.6621759840226068,0.46177094512302075
1481,LGBM,MLP,0.15584415584415584,0.49994447453114993,0.5702832183765981
1487,RF,XGB,0.509090909090909,0.01842211138738375,0.8289276531523601
1487,RF,LGBM,0.34415584415584416,0.12659816458138168,0.4107885566494516
1487,RF,MLP,0.22467532467532467,0.3275102738815652,0.35832376044473246
1487,XGB,LGBM,0.2571428571428571,0.2604731897004084,0.4589454726910069
1487,XGB,MLP,0.2311688311688312,0.3133473331324291,0.5654618306619291
1487,LGBM,MLP,0.025974025974025972,0.9110154373730976,0.5063394036225433
1489,RF,XGB,0.6155844155844156,0.002971626516802123,0.7873055653976762
1489,RF,LGBM,0.8116883116883117,7.95095668354559e-06,0.8569891269626028
1489,RF,MLP,0.34155844155844156,0.12967786415595978,0.4641301596103791
